2.68784259253441,2.50486790788345,1
2.1593336392925,1.75221133273643,1
3.33803240702519,2.55329321701164,1
3.57596577318017,4.04309278130094,1
3.54423873325039,2.27097416091787,1
2.39908529458358,2.1018028190357,1
2.60816237314025,3.91622709727653,1
3.57595925707063,3.85552610033904,1
3.6693454573951,4.24938474482805,1
3.17937511929059,1.80610496552498,1
4.14527243644827,2.81563649280637,1
2.46623911221597,2.7892324463194,1
3.42411200020277,2.38551483641897,1
3.7714569199273,2.91698527712976,1
4.41922017954994,3.51756572900471,1
1.7408533718011,3.09366205976373,1
3.48542347183615,2.07446480877346,1
2.91721153688918,2.89765799028898,1
3.34478443801669,3.25868750240576,1
3.03840142888907,2.16308308543003,1
3.75650808975864,2.87135662251809,1
3.60881072447251,3.23200439640131,1
3.10952602872943,3.5045593969364,1
3.2623692976836,4.31347454168577,1
2.63854875293954,3.44018283372327,1
2.68073283964286,3.48890745330739,1
4.09268047355808,2.57432060230872,1
3.68282344878854,2.42042715042116,1
2.90573539198165,3.26181829960075,1
1.72145930641781,2.79162786995061,1
5.89172864531783,6.76737208356174,-1
7.16713321866735,5.37787032495927,-1
6.40644717269134,6.25934627798677,-1
4.65565353303205,5.82836264729279,-1
5.99979613458209,5.3207379835989,-1
5.29395793665886,5.71339264686557,-1
5.25157110878033,5.98690310833478,-1
5.45878629008331,5.58195609788615,-1
8.02614469757862,7.39440582740305,-1
6.12026304654348,6.20853524917043,-1
6.03117934123874,4.87853861509751,-1
6.5443433259105,5.3208448790354,-1
5.38262818318477,7.21594112529166,-1
6.15922172731228,5.52602316573028,-1
5.78655481144402,4.86196665708004,-1
5.51484727911241,6.26177901965186,-1
6.08007594372002,5.21950208833754,-1
5.62172490655134,5.53265376064874,-1
5.38778615187243,4.36746271335247,-1
5.8242756370782,5.06235061464858,-1
6.35660574085974,5.43602699836996,-1
6.67752203611292,5.89972404179283,-1
6.00199313849725,6.17661642542152,-1
5.9498832114559,4.97936311782867,-1
5.51423428140644,7.03926483959441,-1
6.89517943703559,7.03810815354642,-1
6.62910843140511,5.62761552739794,-1
6.1330333327942,6.85857672989362,-1
6.26234171723907,5.15057260785498,-1
5.86601996428067,5.57187367667395,-1
